reviewerID,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount
nDFXUCf7Uk4N_WnFT5h3nQ,Lou H.,"Pleasanton, CA",July 2010,2,43,5,34,8,3,0,0,0
m_H93eDKdiBlRv8K7Ffgsg,Ben Brunch Evangelist B.,"Halifax, NS",November 2010,798,723,126,2055,1116,1215,2920,365,89
nqnKkCMlAgpI4ul1d38iMQ,Diandra D-Lish D.,"New York, NY",May 2009,337,231,12,656,510,299,366,13,10
pDfL8xt8F8ls0-kQIG_ADg,Earl G.,"Burlingame, CA",May 2007,535,1021,49,7162,6569,5519,13413,0,93
We6CGaKx8Vu3vFmeFR9XCg,Derrick Dirk P.,"Chicago, IL",January 2012,2,1,0,0,0,0,0,0,0
woZhhAj9QrzMYBJ8M7uJFA,John middle initial P for Phatt M.,"Marina Bay, CA",October 2008,199,487,22,709,526,374,551,80,15
d3KuZHuenpl7RmSsssUDqQ,Robert C.,"Emeryville, CA",July 2011,4,9,0,10,3,5,0,0,0
D633VZiKg3CkQk7IbH2-ZQ,Lana Fatty T.,"Los Angeles, CA",December 2010,148,151,4,732,548,515,583,27,40
4tINq9G2Y1o9eltM1Qq-AA,Ryan V.,"Traverse City, MI",April 2012,4,9,0,5,1,1,3,7,0
HK9N2er0g4CEZlCyL3UHow,Christopher Goyzilla G.,"Minneapolis, MN",April 2010,40,129,18,234,134,89,89,5,5
pU35-2XWzJkHESaxMdNVAg,Lalo The Machete of Yelp G.,"San Diego, CA",May 2010,26,98,4,181,52,93,15,14,6
VoO-eDoNC87qolK8Fz9yPA,Christie S.,"New York, NY",March 2010,10,82,1,66,18,20,8,0,1
VSnGXIrXTIDXakzl0UP4pw,Matt I Don't Review With Only One Experience M.,"Decatur, GA",October 2010,20,118,9,124,51,89,22,23,4
Wxj9tnSlHLPVtiognBqFwQ,Mark C.,"Woodstock, GA",August 2010,16,42,2,11,4,7,2,0,0
BVKJF0OYYy9uqOEmEL37bw,Matt El Matador! V.,"San Francisco, CA",February 2007,229,800,47,469,234,233,75,70,9
0cLr394tA2PuAxwYcqzD0g,T T.,"San Diego, CA",August 2009,6,104,0,32,5,4,1,0,1
I3R2sTg5H9SUt1TIH5S2Pg,Sunny Joy B.,"Phoenix, AZ",December 2007,21,63,6,58,43,70,14,0,1
j7Ew20Kh33lFEaUXW1rGNw,David H.,"Arlington, VA",July 2010,11,318,6,159,64,47,17,3,6
4pRABqGGSphcnj3UlSpmUw,Christina Pokey L.,"Pasadena, CA",September 2009,92,244,6,172,105,91,59,5,11
tXqVduTJHLbrrwVEO8JX6w,"Smitcha Dress classy, dance cheesy. - Psy B.","Los Angeles, CA",April 2008,282,618,10,1668,1299,1294,2306,0,31
g7fqSrs9XHuiXYO6mMLGAw,Edward T.,"San Francisco, CA",October 2010,7,22,0,10,0,3,1,0,0
MdJJZSYbTnLsckIZ6B5KrQ,Ed C.,"Papillion, NE",November 2011,6,63,28,37,8,13,11,25,1
hFmpRROFt4e55fUZ4arwaQ,Kubi K.,"Hilliard, OH",March 2012,0,3,0,0,0,0,1,0,0
CXGmRZbQyHMxrR4up55ckA,Ashley D.,"Redondo Beach, CA",July 2009,48,85,0,52,27,36,12,21,4
KePkvm9wE_O03tufXwQiEg,Jack C.,"Owasso, OK",October 2010,6,18,2,5,4,4,0,0,0
rqCeex1h7yio2Ry_xPN2yQ,Phil K.,"Chicago, IL",January 2009,13,24,3,12,3,1,1,0,0
fru-2WCShyfJLf9zQoa-Wg,Meliza Anne M.,"Boston, MA",July 2008,29,49,0,30,11,15,6,0,1
IZZBEYSpnG7qV7yq0EOtCA,Yelp W.,"Washington, DC",June 2011,1,45,3,13,5,2,1,0,0
hqrO0l_MF7P9MuUtexj4Dg,Marti mchavs C.,"Canton, OH",August 2007,33,200,48,127,46,41,14,41,1
IP7xgN8_gJoWU7i9x-qp3w,nancy n.,"Los Angeles, CA",December 2009,33,104,0,78,30,21,23,0,5
bzkZ-ZW2aVupN2nXSn3OgQ,Missy O.,"San Francisco, CA",March 2009,4,50,5,31,17,12,6,0,1
0Eq1w9gzngRftlZhFNtISw,Joshua UscBruin L.,"Diamond Bar, CA",May 2008,87,18,2,8,7,5,1,1,1
sMzI6iJn-4u6scLqJg3NQA,Ryan N.,"New York, NY",June 2011,19,19,2,21,4,8,1,0,1
VmKevwFiPsQYRruvXIDNjw,Jenelle L.,"Mt Pleasant, MI",September 2010,0,4,0,0,0,0,0,1,0
wCtf5_zG8EpWiBp_Oi7P0g,Sarah Food Lover G.,"Boston, MA",April 2008,935,1198,40,3975,3209,2716,2815,0,94
qExR8NN0q7PZBQpNOL_VZw,Una unapalooza H.,"Dallas, TX",August 2009,180,426,46,1402,1309,975,456,17,27
4OH-U9PWeBa9HOPM4f3-zg,Ryan Viking Kong F.,"Atlanta, GA",April 2007,123,213,13,705,585,371,514,0,12
ulWz5y_N1qyafo21Y0i90A,Johnny L.,"Placentia, CA",November 2006,1,30,16,23,30,12,5,0,0
THE2FJCXhH4F9DRUzWUbUA,Regina G L.,"Iowa City, IA",February 2007,153,228,19,636,528,309,767,11,21
SCdr7qtuBQUhlAGZ1tDyBQ,Karman FoodFoto L.,"Boston, MA",March 2006,175,401,105,1419,1055,255,847,0,24
sZlRgGhDHZojTghW9vkLyg,Sara The Crippler D.,"Atlanta, GA",July 2008,37,51,17,190,71,45,42,18,5
q1_W5mVYfl7Jcjilgk5oZg,Charlotte S.,"Tappan, NY",August 2006,22,258,36,498,148,53,27,0,7
u9chwJ8gGfnlHWotXiP-pA,Danny D.,"San Diego, CA",June 2008,35,215,10,195,178,387,42,0,3
4yiybZtqOAOkwO98rGSnUw,Laila P.,"Napa, CA",December 2008,73,262,13,595,383,359,95,0,6
8ardIH6-86ymo7wn_d1eMA,Alex The Fude Dude Z.,"Somerville, MA",January 2011,55,67,5,35,8,7,5,99,1
QE-aL9xrz1pc6MOY_rky6g,Cass H.,"Costa Mesa, CA",June 2010,47,323,17,399,242,199,171,450,3
apn4LgHyRI6brVgM1c3ocg,Ronda Ro Po P.,"Kankakee, IL",July 2011,6,14,2,8,4,2,0,5,0
JfhK7P-ObuoqmXOUUqxCvg,Chiara K.,"Los Angeles, CA",September 2010,2,19,0,8,0,4,1,0,0
hmavGmZmigwyii6PnPEA4A,Janna M.,"San Francisco, CA",December 2006,60,134,3,241,134,151,41,32,11
Io-aIRwp_ChzddNg9X3kNA,Kyle Honey Badger W.,"New York, NY",November 2008,99,194,7,354,280,358,260,17,8
ly16y_mbQQ7Cja5OcQYOPw,Natalie Fab Foodie M.,"Washington, DC",November 2009,54,80,1,235,151,47,80,18,6
N52nbyDKZte4PUfJVNpkGQ,Rich Yelp Is So 2008 U.,"Buffalo, NY",August 2008,34,114,22,343,171,354,33,0,7
NT6gnnfZFD4kui1dwDPpsQ,Jennifer JZ Z.,"Fullerton, CA",July 2009,244,50,1,174,122,77,64,60,5
SfGRwlbOs_FWcS58fuu-dA,Heather H.,"South Boston, MA",June 2005,32,160,19,279,121,84,38,0,6
rTNCkF0gZrIdf-6YvVdY6Q,Lester the driver A.,"El Dorado Hills, CA",December 2006,105,326,22,224,135,96,53,1,4
4g46oQ2Pk6Ty-XbCAEPFRg,Henry C.,"Uxbridge, MA",January 2012,2,5,1,3,1,1,1,0,0
mYnsobUJUagqCmtNYcUaRw,Chelsea J.,"New York, NY",December 2006,37,336,34,531,433,326,166,0,21
9T0R5dpBA3C_AEx0vejTfw,Jonathan Duck and Cover K.,"Forest Hills, Queens, NY",December 2006,44,88,6,200,175,164,131,0,4
gTHfTuSquAd3S-vgezZ_9g,Michael N.,"Bay Area, CA",December 2008,40,266,18,346,203,55,94,93,5
zz1xkuwGqxdpH-JJZUYp4g,Gus food make me happy V.,"Des Plaines, IL",April 2011,3,8,1,3,0,2,0,0,0
dFpMf_jMl0RjFvMC7TzgGw,Landon H.,"Seattle, WA",September 2006,17,76,26,89,37,35,7,0,3
LFx2v-gEC4hDljmsv5pglQ,Soleil Moonshine S.,"San Diego, CA",June 2008,275,144,8,1158,1221,1729,988,0,56
GHIinB7qyOR2mNz0gao1pA,Ash D.,"East Alton, IL",April 2007,34,101,70,83,26,25,11,1,0
6U9djjIZHD396H0npdDiQg,Ray The Wine Nerd M.,"Miami, FL",August 2009,44,24,3,72,22,21,5,45,1
Xq-fN7JMQcdCmoY2sokQYQ,Paul R.,"Brooklyn, NY",December 2006,7,26,0,48,26,20,9,0,0
9-UKAdvzGpLmjqNyo7pS_A,Benny H.,"Jacksonville, FL",July 2009,3,22,2,16,4,1,0,6,0
MdPHW03-_mKBSxBnf9BzwQ,Steve A.,"Carlsbad, CA",September 2007,5,33,7,36,24,4,6,0,0
Nv7DPLFQVcNXP11LRQjI2w,Nikol Nikol Z.,"Long Beach, CA",January 2010,105,126,3,88,39,25,26,16,0
ixxfMzn3-vBRgG10ofwLgw,Carina OH!!! Nail polish!!! M.,"San Jose, CA",March 2005,157,587,83,948,509,541,151,58,14
hLqGRnXbQQMnvYL9DR4h9w,Vincent friedricekid L.,"Manhattan, NY",September 2011,137,87,1,58,11,104,15,0,2
2Dr-IrL_eDjVpr7XYtdLig,Caitlyn L.,"Boston, MA",February 2006,275,157,2,462,319,169,689,0,16
x01zamM65P8k4y-sP9ZqaA,Kaitlin fashionista J.,"San Diego, CA",May 2006,295,137,4,224,161,108,107,58,7
s1D_WoKu4KoS71_xnNwIyw,Gretchen M.,"Boston, MA",February 2007,5,54,0,45,13,10,8,0,2
5328B1N98eNi6unlDfCjvQ,Drew S.,"Brooklyn, NY",June 2007,14,91,20,100,56,41,25,0,0
8e9yar-mnsfGzOH6ICVJnA,Jessica Dangerous P.,"Washington, DC",July 2006,25,107,5,104,66,18,25,0,5
FaX68KQ_kdl7xAinEAYIFg,Karen K.,"Irvine, CA",December 2007,32,47,2,52,29,7,18,0,0
_Mz4d66zzJUX830jTwCgIQ,Samuel Showbiz Trivia Junkie G.,"Las Vegas, NV",October 2008,65,113,10,302,114,108,32,0,2
iYq6DulDccjqMIkzQOtRkw,Daniel Rubink C.,"Santa Fe, NM",February 2007,30,86,5,19,14,4,1,0,0
IJfJlr0BIu-dH1ie__MbNg,Joanna R.,"Valencia, CA",August 2008,36,230,10,165,69,71,16,0,7
8NuI6Q9U7bEJgaBDiuv3nQ,Yon The Golden Child S.,"Dallas, TX",June 2008,10,31,2,23,14,2,7,1,1
DXMdDtFx3PU6OWTXZ90-gw,Andrew G.,"San Francisco, CA",April 2007,12,32,0,25,17,11,5,0,0
7i287PqE6a0kuakaPSuU2g,Steven B.,"Northridge, CA",May 2007,47,10,0,9,5,3,9,27,2
U2vCbkjxfbJTWuUnYzjFPw,Victor B.,"San Diego, CA",August 2008,16,59,0,31,10,28,13,0,1
QhAbGPdV8qXBb_XhdLJFPw,Muna M.,"Nashville, TN",December 2009,3,6,0,4,1,0,1,0,0
cnVxeco9iKF0et5YZvKrsg,Franklin H.,"Bellevue, WA",April 2010,6,39,4,19,6,8,2,0,0
iTyzvfOmkIv9UUtFBNuX8w,Steve J.,"Southampton, PA",April 2009,4,18,8,10,5,7,1,1,0
4aUrjVEBWW-9DxESAKON3A,A C.,"San Francisco, CA",May 2008,1,10,0,6,5,4,2,0,0
Eg0GKgsUQQFWhuWwOWce-Q,Joanne Rippin' and a Tearin' E.,"Fontana, CA",June 2008,243,115,26,538,400,285,209,131,21
_KGMFTUhJMBPru7fW8bUDQ,Andrzrej pizza K.,"Brooklyn, NY",November 2009,116,458,131,514,336,819,112,572,21
Nl2S67CsS6RMV6BJEzHvJw,Peter Delicioustarian G.,"Boston, MA",October 2007,83,232,32,453,308,235,218,13,13
wMvko9l5U5YHbkESSAnpFA,Jen P.,"San Francisco, CA",May 2006,20,148,16,297,83,94,38,0,4
1RVWVsJfdqUdPXAy6qIP4Q,Pierre Crocodile Hunter H.,"Richmond, TX",May 2009,58,91,7,180,134,56,79,0,3
zZBfqqwcwcSe--08kukKPw,Robyn M.,"Atlanta, GA",August 2010,12,15,0,13,4,0,4,0,0
j5IJsJ8b_D-xJ_5nGq72CQ,Michael M.,"Oceanside, CA",July 2007,12,29,2,35,31,11,8,0,0
skhONr9TP6F7XjPiJsgCWA,Wendy V.,"Dublin, CA",November 2008,32,239,7,255,133,83,89,32,4
OrdJuv0n81GgfAL_BAPNsA,Pearl the seasonal YELPER J.,"Glendora, CA",October 2008,38,58,6,94,57,57,29,5,1
82cSkx1JPYncxaEbHw881Q,Chad B.,"French Lick, IN",December 2008,3,74,19,53,20,20,5,0,0
K97i0e7MaxYfvCCwPFMjuw,Ritu yep its not RITA K.,"San Francisco, CA",September 2008,37,317,7,317,147,88,61,0,9
F9QDtg0GO8dVNa7E6gjhsA,Jessica T.,"Philadelphia, PA",January 2010,30,32,1,42,9,8,5,3,1
N__MW1fmn0yhMeNgaqeX5g,Melissa Stahvin Mahvin D.,"Boston, MA",August 2007,63,186,11,171,92,58,55,4,5
jDP4L-8nQvRUpdM7QNzO8Q,Christyn vegetarian with a vengeance K.,"Kansas City, MO",May 2007,231,460,67,910,386,310,273,12,40
Bi-UaRN-xRmEGYu-3k0jqA,Peter The Hater D.,"Columbus, OH",March 2009,63,220,40,300,91,142,52,52,8
4vyIItbdZ80s0HVlGhAJdg,Will K.,"Cleveland, OH",June 2009,34,114,20,176,68,59,27,0,3
NvKQGDyATxwLnYNgmerz6g,Jason Tea Fiend F.,"Lawrenceville, GA",July 2008,14,124,4,107,32,35,35,0,6
fxeRdFmgY6tbTyidpcdFLw,Tanya supergirl & wonder mutt M.,"Saint Louis, MO",May 2010,106,261,51,306,140,82,199,8,3
GSypxq4q6fAW84xcGlRBWg,Lisa I'm hungry Z.,"San Francisco, CA",May 2008,125,72,0,80,26,24,36,17,6
9scY4iHXiDB1-BGE6EX9jQ,David M.,"Overland Park, KS",November 2009,0,60,4,41,4,12,6,1,0
GbDaU9nw_rbGsF2cisZLbA,Amber Jamber J.,"Los Angeles, CA",November 2010,90,21,0,11,1,11,2,0,3
qPCUIYg0GzZAXPTGAr8iRA,Hema Yogini K.,"San Mateo, CA",December 2008,99,467,13,212,85,83,79,56,8
0prNpubd2Chhcx13psKOyA,Mori moshi moshi Y.,"Berkeley, CA",April 2006,112,131,15,226,223,150,209,15,16
9WP8IDc4yuuj94qZk_2eBg,Jack Going on a cleanse L.,"New York, NY",July 2007,27,111,5,164,105,45,37,0,5
b72e9USFuKIDOaHbdeSmxA,Nancy H.,"New York, NY",September 2008,18,42,0,56,26,10,12,0,1
8JiF1KDbVxEYYwslbA5cpA,Jamie www.RinconHillSF.org W.,"San Francisco, CA",June 2006,54,225,60,275,168,60,80,447,12
w43aviis3ivM5gfo3n15uA,Ryan R.,"Sacramento, CA",May 2009,37,118,7,121,43,66,17,0,4
cydkiUKwlr3B2CaFRDeRfg,Chris T.,"Missouri City, TX",March 2011,8,58,2,47,10,6,6,0,1
z5JZMH_CBu2XFDi1La0ERg,chris Ka-Razz s.,"Los Angeles, CA",February 2009,44,207,12,199,88,77,43,70,3
bZghDbqhtADZ675FAbshSg,David T.,"Gardena, CA",January 2011,0,85,2,17,7,3,0,0,0
gby4gdTt11vz5jQz5OaDoA,Penguin The Don S.,"Pacifica, CA",December 2008,50,441,75,359,153,170,32,0,2
Y75cAzocU0vFl7LJB9_2_Q,Oliver Hungry for some unrest C.,"San Francisco, CA",September 2007,20,25,0,9,4,13,4,0,0
BixayGc6BtXSQo6cWni1qw,Denise C.,"Boston, MA",January 2007,12,101,0,79,59,19,10,0,2
FxoGMfDIj4Z0H8Sl6CNiDg,Talia Gozer the Traveler L.,"Berkeley, CA",March 2009,63,131,2,151,70,53,18,34,5
gfyzreFbeAd8JZDbaSXniw,Jonathan S.,"Atlanta, GA",September 2009,10,14,0,12,6,0,5,0,1
D3fMOm7fQNb0v1L7uedrsQ,Kaz rocker H.,"San Francisco, CA",May 2009,7,111,2,85,42,20,11,0,0
xS13aAa2HqgIiHFOvrIJXQ,Jenny L.,"Los Angeles, CA",August 2008,55,137,3,90,52,49,24,9,7
aAoacHNwqlpjGGnS82LxMw,Kayan L.,"Seattle, WA",June 2010,39,279,2,137,46,58,17,15,6
sbrUz4rcLA9O1T530hIMDA,Daniel S.,"Savannah, GA",March 2009,1,64,33,46,10,9,3,8,1
UFdwFmbtFTRhYS7T9ZxKeQ,Cynthia U.,"Cook, IL",October 2009,10,2,0,0,0,0,17,0,0
1Ni7vKVS2BpFaMu758OgtQ,Dan B.,"Concord, CA",February 2007,29,43,2,61,25,8,2,0,1
lcrcput-8GMw6St64LIr9Q,John Flail G.,"Madison, WI",November 2009,5,63,5,114,20,18,12,0,1
dmIi-DqwydCEtEYNI-WK8w,Julie C.,"San Lorenzo, CA",May 2011,57,102,0,51,27,34,33,36,5
DSI49lzDBK9sIyHOmCr2Ig,Emily D.,"Reynoldsburg, OH",June 2011,25,117,7,55,30,10,0,2,0
oJfIDk-m2P00OmmPCnU-Xw,maria t.,"San Jose, CA",August 2007,0,20,0,30,7,18,3,0,0
BW2-ad2rxu-vYBCn9fQm2Q,Isabelle L.,"Oakland, CA",April 2009,10,92,0,48,27,21,17,0,1
DDby2BYWIoEOyPxDDyQ9xQ,Joseph jwlasee L.,"Santa Clara, CA",February 2009,2,26,1,12,5,13,0,16,0
JNcnpSGyp3XRN5ZgUR1hcQ,Katie Miss B B.,"Brooklyn, NY",April 2009,5,19,0,10,3,2,2,8,2
RnLS1sMFVy1-j_pK1tmQig,Jessica B.,"Pasadena, CA",August 2010,5,12,0,6,1,2,4,5,1
bzqo6VgzJ7B1mSiM5ZPQ_w,Jesse James J.,"St Paul, MN",September 2010,28,50,2,21,6,1,11,22,1
4ijxvw5KXlEdZYYPlqdegg,Michael C.,"Bakersfield, CA",January 2011,145,17,3,26,3,3,16,675,4
y2LXgBlLKxlkjJxCv8Fv5A,Connie C.,"Seattle, WA",October 2009,11,210,1,126,43,38,12,0,2
5GriBWwo7jmoBYNb0bXGOQ,Ashley S.,"Fort Benning, GA",March 2010,2,24,1,12,2,1,0,0,0
YIPdCvU6ALIKMbDduMMhow,Zippy T.,"Newton, MA",July 2007,3,10,1,27,6,4,1,0,0
Oud9WtMRAqa_WrhnDat0WA,James L.,"New York, NY",July 2009,0,10,0,3,0,0,1,30,0
a91i6-gGBaoemIxGtCEXEA,Melissa C.,"Cook, IL",July 2009,5,16,1,14,4,10,2,0,0
mjz5k3HsPwkpn4A82Es8sA,Joe joeyride S.,"Orange County, CA",June 2008,53,23,3,7,3,2,1,32,2
eCOn7BgUseU4fgsg78JKzA,Jessica L.,"Azusa, CA",August 2010,37,10,0,8,1,2,0,0,0
2MmPPR5AA4ZvThLdlVPcZQ,Katie L.,"Philadelphia, PA",October 2011,0,5,0,2,1,1,0,0,0
RoJCMSycQZGEefAh8-OHJg,Veronika Veronika O.,"Las Vegas, NV",May 2010,25,106,12,42,13,12,7,18,1
uOFIY6vBBp7O6un8CLggTw,Daniel Don Quijote K.,"Honolulu, HI",June 2011,72,51,0,57,19,16,8,0,1
4KY3j3I072EXWINzC7ngiw,Christina Foodie T.,"Spring, TX",February 2010,60,132,27,143,46,21,13,14,1
gyDhEenNaue5yyiC0ppsqg,Angie Wasabi is Hottie C.,"Toronto, ON",November 2010,16,55,4,108,84,29,45,0,3
6oYSZsRlbd2Mr1Sc2UF_ew,Caz with a z U.,"North Las Vegas, NV",April 2011,9,21,0,12,5,3,0,9,0
TCv2eoYkV_mtqf8pb6ByzA,Chris C.,"Seattle, WA",February 2011,18,24,0,6,0,1,1,3,1
dxLj0SlkEMOP81StvQoNdA,gina r.,"Daly City, CA",September 2007,2,12,0,37,26,250,1,0,0
YcGnGHFXpeX-8kelkN0Uog,Robert Menace 2 Society H.,"Saint Paul, MN",February 2006,14,55,23,44,41,31,17,3,1
6WI58fB1467Zzt_yRbKkNQ,Jenni K.,"Assumption, IL",October 2010,2,3,1,1,0,0,1,0,0
ntJ0mR5D4JqJOzsYZV-cxw,Virginia vagabond Y.,"Baltimore, MD",October 2008,81,478,4,317,183,126,95,21,22
rTB_wu8hga4hYzN73V6WZA,Jason B.,"San Diego, CA",February 2009,644,268,7,2568,2252,2498,1028,22,63
H9fLL_Eew_bYK8YGKPlw5g,D Snowgorilla J.,"Walnut Creek, CA",November 2008,21,21,1,16,5,8,2,0,0
jC-LuL1IEU8TJp342DmWKw,Ari R.,"Beverly Hills, CA",July 2007,23,290,3,533,256,216,37,0,14
LU7ikPXZ5R8tv4oNQZQkKw,Fatty FattyA A.,"San Francisco, CA",April 2006,187,1503,15,1245,779,2380,315,7,27
al5tkWdyxWtYgaQDVVpa9w,Lynn LAsports S.,"Georgetown, TX",June 2011,0,16,1,7,0,0,1,1,0
GZMDgKtwuP7FFtut24IZZg,Jai Blazn Azian Sensation K.,"Fort Lauderdale, FL",October 2006,374,91,15,332,258,224,122,0,5
NAaivzPy-1wVLWp9h5BAYg,Andrew Killer Tofu D.,"Indianapolis, IN",July 2009,41,107,6,89,52,23,58,2,6
S8E5vntpTPWHEjDgF4S0pw,Dee Your Girl S.,"Brooklyn, NY",July 2009,23,201,13,184,102,86,24,1,6
4uuiEeGVnkZWb-6TnQK3gA,Jeremy pastorluca L.,"Keller, TX",July 2011,20,7,1,4,0,0,0,4,0
QFamqMiO81IcDfjwuaNwJg,Jason JMeyers22 M.,"Modesto, CA",May 2011,20,20,0,3,2,3,0,0,0
8dS-Pxot2KaTvq2cEeYIeg,Andrea M.,"Orlando, FL",May 2010,88,150,31,141,50,68,47,0,9
1TgdIxSSbB2Vyb-UKeTDZg,Kim C.,"San Francisco, CA",November 2007,3,24,0,18,5,11,1,0,0
t-oMuclDHaj5Pg5XrRonmA,Dan R.,"Cincinnati, OH",October 2010,28,51,10,44,11,2,20,11,1
zMLbjqeTqp83g0uIAk0SWg,Shawn ShawnRog R.,"Broomfield, CO",May 2008,43,157,8,142,73,30,25,11,6
gck1cdTYbEQoVXPclbgJ_g,Sasha cool as ever M.,"Chicago, IL",March 2009,18,35,6,49,13,64,10,0,1
_BBFY6sBot2j1iY-UDfdxg,Jessica Y.,"Walnut, CA",August 2009,41,101,0,57,40,35,24,0,4
Zs_EtKVT08YGqEGezbDWew,Kelly K.,"Lambertville, MI",July 2011,3,3,0,0,0,1,0,0,0
ovQZjfiKtuGbwzcLhImZoQ,Ryan J.,"Livermore, CA",May 2007,7,19,3,31,13,9,4,0,0
6fELAdrPxMZVcx7i4tsrUw,Jason Jason Curry C.,"New Canaan, CT",August 2006,9,90,5,69,39,26,11,0,1
1yeS87Cj8DhbLXSLYxzIzw,Paula Castledown H.,"San Francisco, CA",May 2009,18,137,11,75,37,21,27,59,4
g7ADA4b4OwUb9Va9uM05zg,Ara soLaRa C.,"Brea, CA",August 2010,144,113,5,137,56,55,99,53,3
b2K2GvVAy68qL8GmCPSVrQ,anna c.,"Long Beach, CA",July 2010,0,20,0,10,1,0,1,4,0
ew7wlt_riozq9Pw2hMk4zQ,Johanan Road Trip Specialist and California Expert L.,"Irvine, CA",February 2007,34,212,14,179,155,140,36,0,3
gliutxma0aH3vElK9lUfaA,Ron BIG DADDY R.,"Fremont, CA",March 2007,204,71,4,119,45,48,22,133,3
wqEaT-GmJWdbnpTBCwBVZA,Charles cunninglinguist. N.,"New York, NY",January 2009,6,85,3,97,90,194,24,0,5
m9m06NCYDlSpes08U0r3Xg,nathan silent k r.,"Seattle, WA",March 2007,55,257,23,400,263,293,52,0,6
BibzA2yOZw6kckE3erprcg,Linda Rebel W.,"New York, NY",July 2009,29,269,21,431,309,119,63,6,3
wa0PGn7TCdsKs6-8IQeCoA,Rebecca S.,"Newnan, GA",April 2011,3,26,9,4,0,2,3,1,1
M5dz83BEDwbcZggkaMJDyQ,Mrs. H.,"Gainesville, FL",August 2006,11,60,32,76,32,21,4,0,3
X6w4FJkpFaK_8gz92D2c1A,Liza Vanilla Milkshake Guru B.,"Chicago, IL",April 2006,113,107,12,115,40,44,33,9,4
AOI94aTnJ8wneHnEdgVXZQ,Heather Crasher C.,"Indianapolis, IN",July 2009,3,61,8,52,17,25,7,0,1
mva_WLeT2NOMpbuRkFB1SA,Gabe F.,London,April 2007,12,92,7,81,52,4,13,0,0
N0huHbfXGNVHrRsLgiW7gA,Ben This Guy! H.,"Temple City, CA",May 2007,49,72,3,41,30,21,21,0,3
RpCBawMgTjeAugLOmpd5Gw,Veronica M.,"Philadelphia, PA",February 2007,0,39,1,95,25,16,9,0,0
3L9w4n9kyQ0oIUZR0horNA,Peter Thunderfoot L.,"Los Angeles, CA",August 2009,23,101,8,162,63,54,16,0,3
esZINBVrQ8K3gq1yLGStlQ,dockster d.,"Chicago, IL",March 2006,1,29,7,22,4,6,1,0,0
sBVZ1lnK7GOcQRHZH40jNA,Millie Millie L.,"Los Angeles, CA",May 2008,4,33,0,22,17,5,5,1,0
nFqJZk6HGMLhf-0Z4FbgkA,Priya G.,"Burr Ridge, IL",May 2007,2,14,0,18,12,3,1,0,0
tbu-MJ9cmCpt_6GFt6Ethg,Booboo t.,"Rancho Cucamonga, CA",February 2010,0,4,0,4,0,1,0,2,0
32pJzTBd-r_yG6owvcuufw,Jason L.,"Chatsworth, CA",August 2007,25,65,3,38,29,11,7,0,1
5gUxD-KnRPI6VF9uS4uFhQ,Michael Big Joe J.,"Fairfield, CA",May 2011,0,6,0,3,0,1,0,9,0
CMIdMHgRqMDm4PtzSqBItQ,shannon e t.,"Seattle, WA",June 2007,22,137,7,98,60,41,21,0,6
GCm8E-vatg1JVje_1SJkFA,mimi indian food whore x.,"Winston-Salem, NC",December 2006,31,106,40,174,48,46,40,0,4
Zcg8WQHGP8kLAIMfbvfgUA,Nir B.,"San Francisco, CA",April 2008,118,217,5,81,37,63,28,117,3
pt6ISmH4L-jGokHv_ZFqxQ,Ashley Meatatarian B.,"South Gate, CA",November 2010,75,170,9,116,59,23,30,512,2
OberW6P_lUSrt1jbNpLHvw,Tim Timbo Slice C.,"Los Angeles, CA",August 2011,267,232,0,105,69,65,82,6,3
OEMv0t_FZd6g6ZsclLp4Yg,Chris V.,"Baton Rouge, LA",April 2009,13,129,17,71,22,22,12,14,0
JibhRT7_swLARAh5En9KgQ,Colette G.,"Chicago, IL",August 2011,0,6,0,1,0,5,0,0,0
4VR0SfMYEoBDy9JQ2tFzSA,Megan C.,"Indianapolis, IN",December 2008,8,98,15,68,16,12,13,0,4
VdUjcjZeSF7sH8Z-OZfIag,Hooria T.,"Silicon Valley, CA",October 2009,129,911,53,2621,1720,1804,98,52,21
1O638BDK_fWuxgTVJwff-A,Rob veeRob P.,"Las Vegas, NV",January 2008,443,675,98,789,490,297,249,9,20
ACbU_-4vEsy5Ep6UOflOnA,Nicki L.,"Indianapolis, IN",December 2009,98,6,2,3,0,0,1,12,0
GlXGnjJt7qwLRC8qVOzqgA,Heidi T.,"Fresno, CA",April 2010,8,16,6,5,0,1,1,0,0
gkfTqgUT5GyIkcPioIFpwg,Joe Joe P.,"Lebanon, TN",April 2010,9,12,0,6,4,1,3,38,0
N91Fncis6yrcIm4H-Etivg,Dina Z.,"Canyon Country, CA",June 2007,121,118,23,237,186,228,172,0,13
PygoOL_8dfpwzhOnFx90Ag,Mina I.,"Boston, MA",April 2007,22,353,74,435,271,85,49,0,7
opy-0Xz-FNeXXWZLrGkhyQ,G FoodIsMyCrack J.,"Washington, DC",June 2009,1,9,0,1,0,0,0,0,0
_D9NssP7VL5Afu7wFzVQAw,Anthony Geographically Confused M.,"New York, NY",December 2006,30,94,2,119,79,66,24,2,4
qizx7ktA-cwJj2XYnJFcsA,Lauren E.,"Mid-Cambridge, MA",May 2009,14,340,19,220,55,35,18,23,6
